Points,Weights
"[0.10068248 0.10147644 0.13319932 0.36642614 0.06208604 0.49980697
 0.7988542  0.30327356 0.25517175 0.45253107 0.4711656  0.83016557
 0.2113011  0.13850789 0.29777884 0.83409315 0.26357615 0.48921525
 0.75302124 0.32093143 0.85481274]",0.023255814
"[0.47604215 0.4652247  0.93819374 0.709657   0.7500977  0.5257573
 0.8851026  0.00769927 0.15434137 0.9439819  0.643393   0.98739314
 0.5977003  0.04010052 0.34571922 0.39994606 0.02499539 0.79642975
 0.13853957 0.56867695 0.7818271 ]",0.023255814
"[0.13140579 0.24566728 0.21516652 0.07006768 0.40351912 0.6541461
 0.63273174 0.63446116 0.28107083 0.6624803  0.8278478  0.26289988
 0.9428785  0.5967654  0.2190586  0.12086479 0.21960594 0.55792093
 0.02360526 0.83823675 0.36485553]",0.023255814
"[0.9373745  0.03208338 0.6128719  0.85072535 0.30055413 0.31456077
 0.10248957 0.62143546 0.39213467 0.4920021  0.3822452  0.5139505
 0.86744833 0.87006176 0.43485254 0.7371827  0.7212928  0.8362524
 0.34220985 0.05909017 0.68250173]",0.023255814
"[0.17547284 0.62525237 0.70488876 0.66101617 0.03657256 0.9013675
 0.7918417  0.8273029  0.35688755 0.940051   0.4066799  0.81389207
 0.7269513  0.46420234 0.6455822  0.5065325  0.48065874 0.2500892
 0.4520698  0.2511697  0.05861641]",0.023255814
"[0.3684881  0.99124104 0.97078997 0.10646471 0.35551196 0.75597274
 0.9235208  0.23513414 0.7301066  0.7095457  0.19216253 0.95272607
 0.65075    0.03347037 0.33310875 0.90254503 0.60163367 0.6600229
 0.947843   0.95559263 0.9741155 ]",0.023255814
"[0.03462214 0.14006642 0.05163644 0.30528745 0.5963558  0.58651567
 0.2545416  0.37510735 0.9070818  0.15797232 0.7850892  0.9094115
 0.9893993  0.93249184 0.27663568 0.73860157 0.20001036 0.61911523
 0.9446655  0.21743014 0.3198243 ]",0.023255814
"[0.7315013  0.94242734 0.41531944 0.61425394 0.9129282  0.49937198
 0.47466588 0.95650584 0.9594288  0.13291104 0.75009567 0.05714494
 0.82743573 0.9822645  0.7711688  0.12363124 0.7345191  0.79375386
 0.12610881 0.34447402 0.69418234]",0.023255814
"[0.31721842 0.8322845  0.06685462 0.9590804  0.3740227  0.243329
 0.37693205 0.83973277 0.87364954 0.4632555  0.6306261  0.29845658
 0.49043956 0.27431428 0.94665796 0.79847604 0.9415198  0.7661394
 0.57229286 0.02280297 0.5670303 ]",0.023255814
"[0.3728413  0.02621795 0.10803458 0.22131582 0.6002492  0.07218689
 0.6231332  0.57192874 0.15978046 0.24604382 0.9621192  0.14779806
 0.1897577  0.10632213 0.11301405 0.4430168  0.1588246  0.09944519
 0.82669157 0.712589   0.839971  ]",0.023255814
"[0.21491581 0.22556973 0.8809208  0.10220462 0.25400004 0.41000044
 0.36582473 0.31338775 0.6375818  0.76415014 0.02824583 0.71654713
 0.31089434 0.32010567 0.4590276  0.15245315 0.92860305 0.1455995
 0.65911704 0.5395559  0.48725492]",0.023255814
"[0.26399693 0.2601847  0.6344732  0.5585742  0.98575324 0.6947669
 0.03048992 0.05157665 0.51693356 0.49681184 0.95653725 0.28123078
 0.9756269  0.3558742  0.71500754 0.06829503 0.09923664 0.35729283
 0.03219359 0.02126774 0.06441691]",0.023255814
"[0.3261218  0.61716485 0.9692081  0.5114877  0.61199725 0.73838997
 0.82906455 0.84464765 0.3068485  0.48328993 0.22759536 0.52008474
 0.26944208 0.17468767 0.6650367  0.04613424 0.6500116  0.3372948
 0.5467176  0.8997838  0.60428655]",0.023255814
"[0.45571375 0.83966947 0.03895707 0.10078366 0.21660732 0.02181652
 0.7908606  0.9125997  0.04117685 0.4419987  0.35842618 0.825033
 0.38159138 0.6672203  0.63515097 0.48636115 0.9812167  0.09850107
 0.5941759  0.7028034  0.0711662 ]",0.023255814
"[0.45967773 0.60813546 0.31216356 0.30380502 0.77376527 0.7670003
 0.7781698  0.5978992  0.3738069  0.06164465 0.24205346 0.09692105
 0.7401707  0.8157817  0.67569643 0.31729284 0.2966579  0.8372827
 0.1666838  0.781264   0.9004688 ]",0.023255814
"[0.8292358  0.8638195  0.594237   0.8966014  0.04622511 0.25537944
 0.6194118  0.956374   0.5640682  0.10240359 0.17237428 0.15591604
 0.11320859 0.9164957  0.42492682 0.9882635  0.26132876 0.99796677
 0.15717266 0.8230946  0.8983533 ]",0.023255814
"[0.88776296 0.75182784 0.7794733  0.02554461 0.53132886 0.3327733
 0.42156762 0.6543858  0.25784105 0.887284   0.26787972 0.34808734
 0.9102669  0.9597476  0.25766057 0.20281538 0.42515168 0.69695246
 0.3478327  0.9688895  0.8460144 ]",0.023255814
"[0.84944904 0.48631045 0.54031366 0.5640305  0.5130567  0.24877723
 0.9287664  0.482355   0.99815035 0.8790233  0.76502633 0.03167689
 0.46858683 0.30941865 0.7458496  0.6337611  0.86605513 0.82938117
 0.8750999  0.4687307  0.81913584]",0.023255814
"[0.29128024 0.6995267  0.84960407 0.55711323 0.6966839  0.11267748
 0.02953432 0.17483039 0.55005366 0.07674345 0.70353    0.90639627
 0.51289046 0.21450555 0.09742904 0.6921259  0.8079323  0.3904967
 0.60207504 0.45184085 0.58537143]",0.023255814
"[0.98452383 0.5797776  0.77653503 0.6729297  0.01287679 0.8534561
 0.8104795  0.14079648 0.43984511 0.34257182 0.4521212  0.5156626
 0.8189457  0.7520882  0.08673694 0.02995353 0.9418624  0.5829081
 0.17344338 0.654487   0.37937438]",0.023255814
"[0.77064526 0.21182421 0.49615946 0.37297177 0.6687058  0.18148841
 0.590537   0.7945398  0.30699763 0.32477722 0.20121978 0.7526062
 0.42880338 0.46917012 0.3430726  0.4325731  0.1047308  0.6550884
 0.8010186  0.5451779  0.20062222]",0.023255814
"[0.77253777 0.4036332  0.56013596 0.756628   0.54903305 0.06594913
 0.2305967  0.87774444 0.5829615  0.9479373  0.28901652 0.07098093
 0.53699166 0.08543276 0.8689569  0.3882706  0.24946667 0.46505922
 0.78760177 0.06428511 0.82596517]",0.023255814
"[0.701944   0.6903425  0.71381146 0.52675337 0.26072788 0.11358918
 0.27297756 0.56385034 0.1366743  0.13542147 0.727096   0.56240827
 0.07253311 0.5201793  0.01065312 0.9366881  0.777877   0.04009631
 0.2563196  0.24211676 0.5205319 ]",0.023255814
"[0.20223576 0.93196917 0.93622875 0.30700678 0.23425113 0.3900226
 0.5524394  0.99010676 0.18574445 0.7726286  0.7112134  0.7852871
 0.09003597 0.2870378  0.11204854 0.35963356 0.7893941  0.01705135
 0.9325255  0.570716   0.10825585]",0.023255814
"[0.8308887  0.6196241  0.43988    0.87740785 0.8448074  0.27000168
 0.08556579 0.5288664  0.56729996 0.73168594 0.25289357 0.8470038
 0.73661107 0.03971959 0.2741317  0.86488986 0.06596413 0.42702425
 0.9652762  0.68936676 0.95781827]",0.023255814
"[0.05190209 0.21529093 0.41629118 0.8386699  0.8127067  0.33409357
 0.5874135  0.31750527 0.7901346  0.2521997  0.9799264  0.3549928
 0.88634646 0.4249992  0.35530418 0.5488696  0.5562484  0.5492867
 0.9538488  0.38943675 0.59882617]",0.023255814
"[0.46048307 0.02414409 0.10428733 0.5884963  0.19251147 0.77439326
 0.09286261 0.07012621 0.6344898  0.4885386  0.32496262 0.28705844
 0.63362026 0.33898237 0.5005332  0.72088224 0.45191428 0.5161155
 0.01406507 0.21593916 0.22356494]",0.023255814
"[0.88960975 0.23216137 0.15552151 0.24508561 0.22485623 0.43369615
 0.38106126 0.37429318 0.07227254 0.9979377  0.9775909  0.31578973
 0.29307786 0.34756324 0.73045474 0.7295598  0.55144596 0.05526763
 0.7585862  0.12511195 0.02093048]",0.023255814
"[0.61083645 0.5430222  0.37220415 0.48802567 0.8924224  0.09374567
 0.14609177 0.82267225 0.03533164 0.81703264 0.5891595  0.50572526
 0.32811597 0.75820327 0.3798817  0.44125608 0.3444451  0.28331348
 0.7102461  0.8337326  0.506857  ]",0.023255814
"[0.5995537  0.10597754 0.3932003  0.14190982 0.2755737  0.95907766
 0.36078805 0.8332592  0.03995495 0.33079165 0.78973323 0.31745034
 0.05694184 0.66531825 0.0491383  0.37190443 0.5095405  0.42299047
 0.36627305 0.11400435 0.13284001]",0.023255814
"[0.7477408  0.4207679  0.39080292 0.31989667 0.42850065 0.28398266
 0.972385   0.21178183 0.28733808 0.05416401 0.6323989  0.7092558
 0.05390995 0.6745029  0.06039139 0.064093   0.01669419 0.11917648
 0.18052682 0.44624367 0.10073318]",0.023255814
"[0.9844751  0.666422   0.44182017 0.97947276 0.09676436 0.76674443
 0.3559513  0.19236584 0.84072    0.5988364  0.34429112 0.6986777
 0.6202399  0.11707257 0.6405206  0.31808242 0.22421429 0.9510672
 0.14563042 0.92275655 0.2995601 ]",0.023255814
"[0.21703005 0.7852724  0.7608423  0.24516489 0.9764703  0.03818165
 0.85129046 0.40507856 0.8238034  0.39679703 0.07786665 0.38764516
 0.7763755  0.477054   0.16118345 0.11809965 0.5538333  0.34152827
 0.25544843 0.645998   0.13239764]",0.023255814
"[0.5884044  0.32331675 0.35546932 0.86014473 0.884333   0.7621532
 0.38927916 0.05603232 0.5782747  0.31306228 0.852095   0.1301164
 0.81266457 0.92803913 0.48551017 0.4649021  0.52811795 0.6612436
 0.7741652  0.3165563  0.25183755]",0.023255814
"[0.01331162 0.17562102 0.34206438 0.2324912  0.70116377 0.78840077
 0.5634257  0.5411552  0.9244283  0.5580551  0.55952084 0.62180805
 0.0110329  0.16093884 0.93748885 0.86373305 0.82163215 0.22170341
 0.43821248 0.3872981  0.38615888]",0.023255814
"[0.54352957 0.20843078 0.22650003 0.8725644  0.9228341  0.633498
 0.05272137 0.29856107 0.5616822  0.75291157 0.23545024 0.61712354
 0.3358531  0.8232372  0.80717677 0.7937522  0.09106641 0.8702971
 0.50935996 0.87345684 0.7011603 ]",0.023255814
"[0.51005477 0.55278784 0.65577126 0.670966   0.19459252 0.79540074
 0.66910774 0.6242948  0.8879465  0.8024885  0.47378093 0.5377212
 0.760727   0.6803489  0.97468215 0.16766912 0.81806093 0.2896225
 0.71717805 0.20705177 0.39349955]",0.023255814
"[0.62616783 0.8717846  0.15246062 0.19770466 0.64667326 0.9779984
 0.7205608  0.62579185 0.08550395 0.13768616 0.07542863 0.9606656
 0.4372684  0.805397   0.8269869  0.5800267  0.48831487 0.11950222
 0.51248217 0.7299968  0.6667752 ]",0.023255814
"[0.15960108 0.36577463 0.05676419 0.9630007  0.54670006 0.9056
 0.20799264 0.10165747 0.8344462  0.7377409  0.01190318 0.7565635
 0.2848412  0.54469216 0.9791837  0.20298149 0.9374149  0.8713837
 0.3516823  0.27076018 0.29770383]",0.023255814
"[0.560687   0.959332   0.87865824 0.00821126 0.16695642 0.50356954
 0.293992   0.7518881  0.7056126  0.01219312 0.78830355 0.19509093
 0.50903326 0.49458483 0.8219909  0.96055526 0.26594126 0.2279599
 0.53865343 0.5733729  0.52137816]",0.023255814
"[0.8655723  0.5383547  0.8506362  0.557257   0.6471618  0.442712
 0.17268343 0.14113972 0.8255976  0.30654296 0.810143   0.43881312
 0.13579704 0.82219815 0.55699426 0.90551066 0.7137229  0.9757047
 0.25303853 0.97063524 0.38393205]",0.023255814
"[0.08888319 0.86179346 0.75334156 0.79733807 0.85586774 0.9911875
 0.9986525  0.38536096 0.45838335 0.7712117  0.04489651 0.01772982
 0.21607439 0.5661533  0.8832035  0.56572914 0.5517742  0.8496285
 0.5819791  0.15681036 0.9644252 ]",0.023255814
"[0.4955821  0.45842716 0.4543069  0.4954623  0.44219127 0.5064627
 0.48364645 0.49049345 0.5784461  0.5228596  0.52589935 0.45809308
 0.48742285 0.54475385 0.59441614 0.4779905  0.48349297 0.42782834
 0.41432816 0.6064694  0.5106424 ]",0.023255814
